Time,Attacker,Victim,Attack Type,1,3,2,4
46639300,3,4,P,3.373983739837399,-1.2580645161290323,1.1931112859515696,-3.3090305096599355
46640400,3,4,P,3.3739837398373984,-1.2553191489361704,1.19402640834919,-3.312690999250418
46641000,3,4,P,3.3739837398373984,-1.2526315789473688,1.1949222650121243,-3.316274425902154
46641800,3,4,P,3.3739837398373984,-1.2500000000000004,1.19579945799458,-3.319783197831978
46642500,3,4,P,3.3739837398373984,-1.2474226804123711,1.1966585645237897,-3.323219623948816
46643100,3,4,P,3.3739837398373984,-1.244897959183674,1.197500138266689,-3.3265859189204137
46644000,3,4,P,3.373983739837398,-1.2424242424242427,1.1983247105198327,-3.3298842079329884
46644500,3,4,P,3.3739837398373984,-1.2400000000000002,1.1991327913279135,-3.333116531165312
46645300,3,4,P,3.3739837398373984,-1.2376237623762378,1.1999248705358343,-3.3362848479969944
46645900,3,4,P,3.3739837398373984,-1.235294117647059,1.2007014187788938,-3.3393910409692333
46646500,3,4,P,3.3739837398373993,-1.233009708737864,1.2014628884152923,-3.3424369195148262
46647400,3,4,P,3.3739837398373993,-1.230769230769231,1.2022097144048365,-3.345424223473004
46648300,3,4,P,3.373983739837399,-1.2285714285714286,1.2029423151374372,-3.348354626403407
46648800,3,4,P,3.373983739837398,-1.2264150943396228,1.203661093214706,-3.3512297387124814
46649500,3,4,P,3.373983739837398,-1.2242990654205608,1.2043664361877267,-3.354051110604564
46650200,3,4,P,3.3739837398373984,-1.222222222222222,1.2050587172538396,-3.3568202348690157
46651100,3,4,P,3.3739837398373993,-1.2201834862385321,1.2057382959150695,-3.3595385495139354
46651900,3,4,P,3.3739837398373984,-1.2181818181818185,1.2064055186006408,-3.3622074402562205
47139700,1,4,P,3.3858885017421607,-1.2181818181818183,1.2103737725688946,-3.3780804561292364
47589300,3,4,P,3.3858885017421603,-1.2162162162162162,1.211028973224095,-3.3807012587500394
47698600,1,3,P,3.4335075493612086,-1.2638352638352637,1.2110289732240953,-3.3807012587500394
47700900,1,3,P,3.476797592651251,-1.307125307125307,1.211028973224095,-3.380701258750039
47703100,1,3,J,3.516323284350856,-1.3466509988249116,1.2110289732240953,-3.3807012587500394
47712300,1,3,P,3.5525551684088272,-1.3828828828828825,1.2110289732240955,-3.380701258750039
48770300,4,3,P,3.552555168408827,-1.407738095238095,1.2027439024390245,-3.3475609756097557
48771700,4,3,P,3.5525551684088263,-1.4321533923303833,1.1946054700749282,-3.3150072461533715
48839700,4,3,P,3.552555168408827,-1.4561403508771926,1.1866098172259922,-3.283024634757626
49056700,1,3,P,3.585888501742161,-1.4894736842105263,1.186609817225992,-3.283024634757626
49058300,1,3,P,3.616657732511391,-1.5202429149797572,1.186609817225992,-3.2830246347576257
49059300,1,3,J,3.6451477610014207,-1.5487329434697858,1.1866098172259918,-3.283024634757626
49115400,2,3,P,3.6451477610014207,-1.5487329434697858,1.1866098172259918,-3.283024634757626
49466600,3,4,P,3.6451477610014207,-1.5462157809983899,1.187448871383124,-3.286380851386154
49469500,3,4,P,3.64514776100142,-1.5437420178799492,1.1882734590892705,-3.289679202210742
49469900,3,4,P,3.64514776100142,-1.5413105413105417,1.1890839512790736,-3.2929211709699517
49470200,3,4,P,3.6451477610014202,-1.538920276208412,1.1898807063131163,-3.2961081911061245
49500600,3,4,P,3.64514776100142,-1.5365701836290073,1.1906640705062517,-3.299241647878664
49507100,3,4,P,3.64514776100142,-1.5342592592592594,1.1914343786295005,-3.302322880371661
49507500,3,4,P,3.6451477610014194,-1.5319865319865322,1.1921919543870765,-3.305353183401964
49523500,3,4,P,3.64514776100142,-1.529751062537948,1.192937110869938,-3.30833380933341
49529200,3,4,P,3.6451477610014194,-1.5275519421860886,1.1936701509872243,-3.3112659698025553
49530500,4,3,P,3.64514776100142,-1.5495818399044208,1.1863268517477803,-3.2818927728447793
50434600,1,3,P,3.6716027874564463,-1.576036866359447,1.18632685174778,-3.2818927728447793
50507100,1,2,P,3.6785714285714275,-1.576036866359447,1.177035330261137,-3.2795698924731185
50707800,3,4,P,3.678571428571428,-1.573714285714286,1.1778095238095239,-3.282666666666667
51025400,1,3,P,3.7032019704433505,-1.5983448275862067,1.177809523809524,-3.2826666666666666
51032500,3,4,P,3.7032019704433496,-1.5960591133004924,1.1785714285714288,-3.285714285714286
